TCGA	Pos	Group	Score	Name	Gene	Tissue
TCGA-DB-A4XD	0	WT	-854.89685	C2	WT	lgg
TCGA-A4-A5Y0	0	WT	-1200.98858	C2	WT	kirp
TCGA-CC-A7IJ	0	WT	1433.52529	C2	WT	lihc
TCGA-CC-A3M9	0	WT	2599.92241	C2	WT	lihc
TCGA-OR-A5KV	0	WT	-1466.95470	C2	WT	acc
TCGA-N8-A4PI	0	WT	-500.67173	C2	WT	ucs
TCGA-BA-6869	0	WT	-120.36516	C2	WT	hnsc
TCGA-60-2722	0	WT	-453.14000	C2	WT	lusc
TCGA-G2-A3IE	0	WT	-591.01801	C2	WT	blca
TCGA-DQ-5630	0	WT	1386.83810	C2	WT	hnsc
TCGA-HC-7231	0	WT	-470.53042	C2	WT	prad
TCGA-BH-A0BA	0	WT	-83.07409	C2	WT	brca
TCGA-HC-A6AN	0	WT	-669.93029	C2	WT	prad
TCGA-E2-A1IO	0	WT	342.45710	C2	WT	brca
TCGA-RC-A7S9	0	WT	20.30125	C2	WT	lihc
TCGA-OR-A5LR	0	WT	-407.13961	C2	WT	acc
TCGA-AN-A0AL	0	WT	646.81801	C2	WT	brca
TCGA-DU-7019	0	WT	-442.34347	C2	WT	lgg
TCGA-EM-A3FJ	0	WT	-341.73788	C2	WT	thca
TCGA-AQ-A0Y5	0	WT	-118.87831	C2	WT	brca
TCGA-CN-5361	0	WT	212.09832	C2	WT	hnsc
TCGA-HT-7608	0	WT	-643.36222	C2	WT	lgg
TCGA-EA-A3HQ	0	WT	906.86088	C2	WT	cesc
TCGA-EE-A2MP	0	WT	877.21195	C2	WT	skcm
TCGA-E2-A570	0	WT	-415.50864	C2	WT	brca
TCGA-FS-A1ZG	0	WT	-811.61061	C2	WT	skcm
TCGA-BP-5175	0	WT	1035.66605	C2	WT	kirc
TCGA-MN-A4N5	0	WT	911.87364	C2	WT	luad
TCGA-DD-A1EF	0	WT	63.78909	C2	WT	lihc
TCGA-CV-6933	0	WT	-529.35103	C2	WT	hnsc
TCGA-32-2634	0	WT	-729.05482	C2	WT	gbm
TCGA-35-5375	0	WT	1039.06391	C2	WT	luad
TCGA-B6-A0IK	0	WT	-185.74399	C2	WT	brca
TCGA-MN-A4N1	0	WT	-248.17282	C2	WT	luad
TCGA-H6-A45N	0	WT	3639.68625	C2	WT	paad
TCGA-E9-A3Q9	0	WT	563.81513	C2	WT	brca
TCGA-BQ-7061	0	WT	-879.30028	C2	WT	kirp
TCGA-BQ-5877	0	WT	-813.45913	C2	WT	kirp
TCGA-78-7150	0	WT	-407.18644	C2	WT	luad
TCGA-E9-A1N4	0	WT	976.61996	C2	WT	brca
TCGA-IZ-A6M8	0	WT	1080.62164	C2	WT	kirp
TCGA-CE-A482	0	WT	-336.36509	C2	WT	thca
TCGA-06-0171	0	WT	2451.18031	C2	WT	gbm
TCGA-HC-A6HX	0	WT	-736.51991	C2	WT	prad
TCGA-B9-4114	0	WT	875.86155	C2	WT	kirp
TCGA-27-1831	0	WT	805.88415	C2	WT	gbm
TCGA-AY-6386	0	WT	-92.09971	C2	WT	coad
TCGA-G4-6317	0	WT	-1210.30821	C2	WT	coad
TCGA-DU-6408	0	WT	-339.84667	C2	WT	lgg
TCGA-EE-A2GO	0	WT	-720.33613	C2	WT	skcm
TCGA-B9-4113	0	WT	629.24947	C2	WT	kirp
TCGA-D3-A3MU	0	WT	370.00853	C2	WT	skcm
TCGA-CI-6619	0	WT	-6.07421	C2	WT	read
TCGA-AK-3425	0	WT	1912.13357	C2	WT	kirc
TCGA-43-6770	0	WT	0.76378	C2	WT	lusc
TCGA-AR-A24X	0	WT	-358.20472	C2	WT	brca
TCGA-KC-A4BN	0	WT	-1198.51777	C2	WT	prad
TCGA-BA-5556	0	WT	1627.83955	C2	WT	hnsc
TCGA-60-2698	0	WT	1371.50536	C2	WT	lusc
TCGA-D5-6536	0	WT	-73.05921	C2	WT	coad
TCGA-OK-A5Q2	0	WT	800.77361	C2	WT	brca
TCGA-CR-6488	0	WT	1067.60586	C2	WT	hnsc
TCGA-55-6968	140	Rest	1004.18414	C2	Gene	luad
TCGA-C5-A0TN	0	WT	1.67175	C2	WT	cesc
TCGA-A8-A08R	0	WT	893.44675	C2	WT	brca
TCGA-EE-A2MI	0	WT	1081.67878	C2	WT	skcm
TCGA-DO-A2HM	0	WT	2351.74947	C2	WT	thca
TCGA-BJ-A45J	0	WT	-277.61526	C2	WT	thca
TCGA-WB-A81T	0	WT	-594.76738	C2	WT	pcpg
TCGA-EE-A2MR	332	Feat	2532.76376	C2	Gene	skcm
TCGA-EE-A2MR	138	Rest	2532.76376	C2	Gene	skcm
TCGA-KN-8436	0	WT	-948.48478	C2	WT	kich
TCGA-A8-A08L	0	WT	486.36420	C2	WT	brca
TCGA-AU-6004	0	WT	605.85983	C2	WT	coad
TCGA-CZ-5456	0	WT	-1138.38299	C2	WT	kirc
TCGA-AC-A3BB	0	WT	1243.36464	C2	WT	brca
TCGA-BB-4217	0	WT	1847.25570	C2	WT	hnsc
TCGA-CC-5261	0	WT	530.67846	C2	WT	lihc
TCGA-B6-A1KN	0	WT	-300.11887	C2	WT	brca
TCGA-BA-6870	0	WT	597.79729	C2	WT	hnsc
TCGA-CH-5766	0	WT	-622.77309	C2	WT	prad
TCGA-DC-6157	0	WT	-522.65401	C2	WT	read
TCGA-AC-A3W5	0	WT	1276.68587	C2	WT	brca
TCGA-B0-5812	0	WT	991.38879	C2	WT	kirc
TCGA-BW-A5NO	0	WT	-72.30378	C2	WT	lihc
TCGA-55-A48Y	0	WT	421.03485	C2	WT	luad
TCGA-B0-4852	0	WT	628.40948	C2	WT	kirc
TCGA-CR-7385	0	WT	1297.52332	C2	WT	hnsc
TCGA-CC-A3MB	0	WT	-427.06065	C2	WT	lihc
TCGA-55-A4DG	0	WT	904.57359	C2	WT	luad
TCGA-E2-A14V	0	WT	-750.75244	C2	WT	brca
TCGA-A3-3362	0	WT	457.64759	C2	WT	kirc
TCGA-HT-8018	0	WT	-41.09720	C2	WT	lgg
TCGA-LL-A5YO	0	WT	2523.97532	C2	WT	brca
TCGA-CV-7089	0	WT	196.59593	C2	WT	hnsc
TCGA-FS-A1ZJ	0	WT	-402.86050	C2	WT	skcm
TCGA-BP-4999	0	WT	492.82431	C2	WT	kirc
TCGA-EE-A184	0	WT	474.36434	C2	WT	skcm
TCGA-HI-7171	0	WT	-923.19957	C2	WT	prad
TCGA-E2-A14O	0	WT	-410.89246	C2	WT	brca
TCGA-BP-4340	0	WT	129.72440	C2	WT	kirc
TCGA-95-7944	0	WT	1836.14379	C2	WT	luad
TCGA-KS-A4I9	0	WT	73.22354	C2	WT	thca
TCGA-ND-A4WF	0	WT	-1261.10071	C2	WT	ucs
TCGA-EJ-7792	0	WT	-63.90963	C2	WT	prad
TCGA-KL-8333	0	WT	530.86082	C2	WT	kich
TCGA-AR-A0TY	0	WT	-706.63077	C2	WT	brca
TCGA-A2-A1FX	0	WT	97.27219	C2	WT	brca
TCGA-IQ-7630	0	WT	345.11554	C2	WT	hnsc
TCGA-OR-A5LK	0	WT	1164.49557	C2	WT	acc
TCGA-BH-A0W3	0	WT	-310.34759	C2	WT	brca
TCGA-CJ-4893	0	WT	1513.36183	C2	WT	kirc
TCGA-DU-7298	0	WT	-518.43916	C2	WT	lgg
TCGA-CN-5367	0	WT	232.65057	C2	WT	hnsc
TCGA-AC-A3EH	0	WT	-183.81991	C2	WT	brca
TCGA-KK-A6E8	0	WT	-1298.01869	C2	WT	prad
TCGA-BH-A0HX	0	WT	-235.86658	C2	WT	brca
TCGA-MP-A4SY	0	WT	460.25019	C2	WT	luad
TCGA-CJ-4908	0	WT	934.70075	C2	WT	kirc
TCGA-EL-A3N2	0	WT	-138.77760	C2	WT	thca
TCGA-N5-A4RJ	0	WT	-777.16289	C2	WT	ucs
TCGA-GV-A3JV	0	WT	41.07284	C2	WT	blca
TCGA-33-4582	0	WT	-611.52749	C2	WT	lusc
TCGA-D8-A143	0	WT	-29.09009	C2	WT	brca
TCGA-CN-6994	0	WT	159.46745	C2	WT	hnsc
TCGA-51-4081	0	WT	-849.49508	C2	WT	lusc
TCGA-56-1622	0	WT	-762.90956	C2	WT	lusc
TCGA-DA-A3F5	0	WT	-293.05702	C2	WT	skcm
TCGA-CN-5374	0	WT	1132.86432	C2	WT	hnsc
TCGA-BP-4170	0	WT	1422.67102	C2	WT	kirc
TCGA-KL-8345	0	WT	-962.64407	C2	WT	kich
TCGA-A2-A0D0	0	WT	353.48157	C2	WT	brca
TCGA-CX-7085	0	WT	1966.81262	C2	WT	hnsc
TCGA-D3-A3C6	0	WT	-787.89519	C2	WT	skcm
TCGA-J4-A67K	0	WT	-269.57398	C2	WT	prad
TCGA-B6-A0I8	0	WT	-891.66967	C2	WT	brca
TCGA-AA-3489	0	WT	1293.22349	C2	WT	coad
TCGA-E9-A1R2	0	WT	-135.34100	C2	WT	brca
TCGA-BH-A1EX	0	WT	423.47274	C2	WT	brca
TCGA-DE-A0Y3	0	WT	-520.16775	C2	WT	thca
TCGA-MK-A4N6	0	WT	357.02307	C2	WT	thca
TCGA-BP-4162	0	WT	1744.66674	C2	WT	kirc
TCGA-HE-A5NI	0	WT	225.31995	C2	WT	kirp
TCGA-CR-6487	0	WT	2239.60922	C2	WT	hnsc
TCGA-EM-A1CU	0	WT	-279.16998	C2	WT	thca
TCGA-D6-6517	0	WT	457.73086	C2	WT	hnsc
TCGA-BP-4799	0	WT	1457.44102	C2	WT	kirc
TCGA-AR-A24W	0	WT	-635.15363	C2	WT	brca
TCGA-AN-A0FW	0	WT	-373.35174	C2	WT	brca
TCGA-34-5236	0	WT	567.67035	C2	WT	lusc
TCGA-ET-A3DQ	0	WT	747.99336	C2	WT	thca
TCGA-B6-A0IM	0	WT	-480.19947	C2	WT	brca
TCGA-78-7156	0	WT	-228.36691	C2	WT	luad
TCGA-B6-A40B	0	WT	-222.27683	C2	WT	brca
TCGA-D9-A1JX	0	WT	1067.35928	C2	WT	skcm
TCGA-EW-A1P0	0	WT	-204.49299	C2	WT	brca
TCGA-E1-5304	0	WT	-1575.99832	C2	WT	lgg
TCGA-EJ-7782	0	WT	186.19257	C2	WT	prad
TCGA-A2-A0ER	0	WT	-294.14103	C2	WT	brca
TCGA-60-2715	0	WT	1746.75931	C2	WT	lusc
TCGA-SR-A6MY	0	WT	-281.31709	C2	WT	pcpg
TCGA-QU-A6IN	0	WT	-1271.94169	C2	WT	prad
TCGA-AY-6196	0	WT	2162.39450	C2	WT	coad
TCGA-E9-A249	0	WT	-352.72871	C2	WT	brca
TCGA-FG-A4MY	0	WT	-809.81769	C2	WT	lgg
TCGA-B0-5709	0	WT	2116.19618	C2	WT	kirc
TCGA-EE-A3JI	119	Rest	-71.95683	C2	Gene	skcm
TCGA-EE-A2M6	0	WT	614.84833	C2	WT	skcm
TCGA-DU-5852	0	WT	8.55650	C2	WT	lgg
TCGA-E9-A2JT	0	WT	2867.68673	C2	WT	brca
TCGA-C8-A133	0	WT	-618.95609	C2	WT	brca
TCGA-AO-A0J8	0	WT	274.05348	C2	WT	brca
TCGA-97-A4M3	0	WT	-49.77880	C2	WT	luad
TCGA-CV-7243	0	WT	-460.04980	C2	WT	hnsc
TCGA-G7-6790	0	WT	-248.19284	C2	WT	kirp
TCGA-BH-A1F0	0	WT	-58.87174	C2	WT	brca
TCGA-FU-A2QG	0	WT	-8.26536	C2	WT	cesc
TCGA-FB-A4P5	0	WT	2040.27286	C2	WT	paad
TCGA-OR-A5K1	0	WT	-305.00681	C2	WT	acc
TCGA-IB-7652	0	WT	1084.72920	C2	WT	paad
TCGA-C8-A12Z	0	WT	-708.99881	C2	WT	brca
TCGA-CV-7430	0	WT	-630.62137	C2	WT	hnsc
TCGA-CV-7406	0	WT	-640.06937	C2	WT	hnsc
TCGA-BJ-A2NA	0	WT	858.90818	C2	WT	thca
TCGA-E2-A1B1	0	WT	1038.01634	C2	WT	brca
TCGA-A2-A4S3	0	WT	378.12473	C2	WT	brca
TCGA-EL-A3TB	0	WT	-686.16541	C2	WT	thca
TCGA-60-2723	0	WT	984.79845	C2	WT	lusc
TCGA-32-2632	0	WT	980.37153	C2	WT	gbm
TCGA-SR-A6MP	0	WT	-846.73290	C2	WT	pcpg
TCGA-S7-A7WX	0	WT	-39.28717	C2	WT	pcpg
TCGA-06-0132	0	WT	1423.46796	C2	WT	gbm
TCGA-05-4397	0	WT	463.66458	C2	WT	luad
TCGA-E9-A5UO	0	WT	-1184.04359	C2	WT	brca
TCGA-CV-7253	0	WT	-778.94580	C2	WT	hnsc
TCGA-OR-A5KT	0	WT	633.47212	C2	WT	acc
TCGA-FU-A3YQ	0	WT	1299.44192	C2	WT	cesc
TCGA-91-6849	0	WT	1345.48781	C2	WT	luad
TCGA-BH-A0W4	0	WT	-711.19544	C2	WT	brca
TCGA-D3-A51N	0	WT	1132.78728	C2	WT	skcm
TCGA-DD-A3A7	0	WT	-212.19334	C2	WT	lihc
TCGA-EA-A3QD	0	WT	2291.19253	C2	WT	cesc
TCGA-DU-5853	0	WT	107.79074	C2	WT	lgg
TCGA-CH-5752	0	WT	-1227.10624	C2	WT	prad
TCGA-44-7669	0	WT	737.61606	C2	WT	luad
TCGA-FY-A3NM	0	WT	-1257.82661	C2	WT	thca
TCGA-B3-3926	0	WT	118.28956	C2	WT	kirp
TCGA-86-A4D0	0	WT	-279.35064	C2	WT	luad
TCGA-86-8074	0	WT	867.22163	C2	WT	luad
TCGA-CM-6678	0	WT	-871.87641	C2	WT	coad
TCGA-DZ-6133	0	WT	-1066.07743	C2	WT	kirp
TCGA-A2-A1FV	0	WT	-1048.10910	C2	WT	brca
TCGA-BP-5184	0	WT	1000.32602	C2	WT	kirc
TCGA-AR-A2LM	0	WT	10.40523	C2	WT	brca
TCGA-CN-5365	0	WT	655.63812	C2	WT	hnsc
TCGA-CM-5860	0	WT	129.70593	C2	WT	coad
TCGA-GF-A6C8	0	WT	457.55715	C2	WT	skcm
TCGA-CV-7416	0	WT	46.43791	C2	WT	hnsc
TCGA-EJ-5501	0	WT	-1028.83471	C2	WT	prad
TCGA-EM-A3FP	0	WT	372.37583	C2	WT	thca
TCGA-BH-A0C3	0	WT	638.86345	C2	WT	brca
TCGA-FG-6689	0	WT	-256.99897	C2	WT	lgg
TCGA-TT-A6YO	0	WT	-442.06102	C2	WT	pcpg
TCGA-FD-A3SO	0	WT	587.14816	C2	WT	blca
TCGA-BH-A0HP	0	WT	137.51170	C2	WT	brca
TCGA-OR-A5JZ	0	WT	-361.72685	C2	WT	acc
TCGA-EE-A29D	0	WT	-660.50085	C2	WT	skcm
TCGA-B0-4819	0	WT	2822.26006	C2	WT	kirc
TCGA-BH-A0H9	0	WT	-603.64372	C2	WT	brca
TCGA-EJ-A65D	0	WT	-1764.91608	C2	WT	prad
TCGA-78-7161	0	WT	-559.94204	C2	WT	luad
TCGA-86-A4P8	0	WT	2466.20267	C2	WT	luad
TCGA-D8-A1Y3	0	WT	672.17239	C2	WT	brca
TCGA-BW-A5NQ	0	WT	868.72320	C2	WT	lihc
TCGA-06-5859	0	WT	570.43169	C2	WT	gbm
TCGA-CR-6480	0	WT	171.85899	C2	WT	hnsc
TCGA-DK-A3IT	0	WT	-58.33836	C2	WT	blca
TCGA-55-7570	0	WT	-760.67388	C2	WT	luad
TCGA-CJ-5672	0	WT	-1342.66403	C2	WT	kirc
TCGA-DK-A3IQ	0	WT	-110.90728	C2	WT	blca
TCGA-DK-A1AC	0	WT	400.48512	C2	WT	blca
TCGA-B6-A0IA	0	WT	-691.22944	C2	WT	brca
TCGA-QU-A6IL	0	WT	-809.98076	C2	WT	prad
TCGA-OR-A5L8	0	WT	-1378.16527	C2	WT	acc
TCGA-SP-A6QG	0	WT	-1110.29906	C2	WT	pcpg
TCGA-HT-7602	0	WT	-377.68044	C2	WT	lgg
TCGA-BP-5176	0	WT	665.76406	C2	WT	kirc
TCGA-QR-A6GW	0	WT	-742.26037	C2	WT	pcpg
TCGA-SP-A6QJ	0	WT	-425.13612	C2	WT	pcpg
TCGA-BP-4756	0	WT	257.48805	C2	WT	kirc
TCGA-HT-A61B	0	WT	873.82423	C2	WT	lgg
TCGA-BP-4342	0	WT	790.95783	C2	WT	kirc
TCGA-CV-7424	0	WT	96.91511	C2	WT	hnsc
TCGA-A8-A08F	0	WT	955.52600	C2	WT	brca
TCGA-DJ-A3UQ	0	WT	258.07884	C2	WT	thca
TCGA-C5-A1MF	0	WT	774.55596	C2	WT	cesc
TCGA-P5-A5F0	0	WT	-1734.32740	C2	WT	lgg
TCGA-AF-6136	0	WT	-415.02676	C2	WT	read
TCGA-GM-A3XG	0	WT	-800.31178	C2	WT	brca
TCGA-Q1-A5R1	0	WT	-197.05298	C2	WT	cesc
TCGA-95-8039	0	WT	1382.00036	C2	WT	luad
TCGA-EL-A3ZT	0	WT	-377.66137	C2	WT	thca
TCGA-RW-A68F	0	WT	-909.94704	C2	WT	pcpg
TCGA-AA-3511	0	WT	1181.47673	C2	WT	coad
TCGA-E2-A10B	0	WT	-112.12702	C2	WT	brca
TCGA-EE-A3AA	166	Rest	1165.71933	C2	Gene	skcm
TCGA-KK-A6E3	0	WT	-135.17435	C2	WT	prad
TCGA-BP-4330	0	WT	1998.00820	C2	WT	kirc
TCGA-WB-A820	0	WT	-341.65257	C2	WT	pcpg
TCGA-78-7146	0	WT	239.26920	C2	WT	luad
TCGA-WB-A80L	0	WT	-1014.93726	C2	WT	pcpg
TCGA-19-2625	0	WT	-257.19897	C2	WT	gbm
TCGA-06-5418	0	WT	518.25061	C2	WT	gbm
TCGA-AR-A24P	0	WT	-164.59380	C2	WT	brca
TCGA-OR-A5JS	0	WT	-1031.12846	C2	WT	acc
TCGA-CH-5794	0	WT	-1065.05025	C2	WT	prad
TCGA-B0-5075	0	WT	1696.74322	C2	WT	kirc
TCGA-G4-6294	0	WT	-407.63599	C2	WT	coad
TCGA-51-4080	0	WT	-528.72245	C2	WT	lusc
TCGA-HT-7473	0	WT	893.87986	C2	WT	lgg
TCGA-EK-A2R9	0	WT	783.86962	C2	WT	cesc
TCGA-B0-4703	0	WT	1450.36971	C2	WT	kirc
TCGA-CR-7399	0	WT	1350.21453	C2	WT	hnsc
TCGA-NG-A4VW	0	WT	-1592.35066	C2	WT	ucs
TCGA-DJ-A1QL	0	WT	-933.12001	C2	WT	thca
TCGA-EK-A2RE	0	WT	-662.55682	C2	WT	cesc
TCGA-EI-6881	0	WT	-330.38253	C2	WT	read
TCGA-55-6980	0	WT	1570.80063	C2	WT	luad
TCGA-O1-A52J	0	WT	1265.88406	C2	WT	luad
TCGA-66-2789	0	WT	332.36529	C2	WT	lusc
TCGA-EU-5907	0	WT	95.79437	C2	WT	kirc
TCGA-HT-A617	0	WT	286.64194	C2	WT	lgg
TCGA-HZ-7924	0	WT	396.14728	C2	WT	paad
TCGA-06-2557	0	WT	1318.63387	C2	WT	gbm
TCGA-66-2755	0	WT	1984.26501	C2	WT	lusc
TCGA-CH-5771	0	WT	-7.17705	C2	WT	prad
TCGA-OR-A5JM	0	WT	-1415.96231	C2	WT	acc
TCGA-EB-A553	0	WT	450.90954	C2	WT	skcm
TCGA-BH-A0BZ	0	WT	336.63575	C2	WT	brca
TCGA-WB-A80V	0	WT	-1108.77097	C2	WT	pcpg
TCGA-44-2665	0	WT	1324.78990	C2	WT	luad
TCGA-CM-6676	0	WT	-809.27819	C2	WT	coad
TCGA-AD-5900	0	WT	346.45413	C2	WT	coad
TCGA-DB-A4XA	0	WT	-535.05501	C2	WT	lgg
TCGA-EB-A42Z	0	WT	-80.01780	C2	WT	skcm
TCGA-DW-7838	0	WT	1122.64734	C2	WT	kirp
TCGA-BC-A10T	0	WT	214.63907	C2	WT	lihc
TCGA-CQ-5324	0	WT	324.86882	C2	WT	hnsc
TCGA-41-2572	0	WT	148.56331	C2	WT	gbm
TCGA-G4-6302	0	WT	331.02023	C2	WT	coad
TCGA-18-3408	0	WT	524.56792	C2	WT	lusc
TCGA-A6-5657	0	WT	144.58789	C2	WT	coad
TCGA-A2-A3XW	0	WT	787.91771	C2	WT	brca
TCGA-EW-A2FV	0	WT	471.96211	C2	WT	brca
TCGA-DJ-A2PO	0	WT	693.43187	C2	WT	thca
TCGA-LP-A4AW	0	WT	-191.83409	C2	WT	cesc
TCGA-EX-A1H5	0	WT	-419.15734	C2	WT	cesc
TCGA-FW-A3R5	186	Rest	227.93875	C2	Gene	skcm
TCGA-FW-A3R5	169	Rest	227.93875	C2	Gene	skcm
TCGA-FW-A3R5	267	Feat	227.93875	C2	Gene	skcm
TCGA-FW-A3R5	135	Rest	227.93875	C2	Gene	skcm
TCGA-A8-A09Q	0	WT	935.64831	C2	WT	brca
TCGA-DH-5141	0	WT	-788.57299	C2	WT	lgg
TCGA-69-A59K	0	WT	761.10122	C2	WT	luad
TCGA-D5-5541	0	WT	137.80958	C2	WT	coad
TCGA-L9-A444	0	WT	2247.21786	C2	WT	luad
TCGA-GM-A2DM	0	WT	213.65734	C2	WT	brca
TCGA-A7-A0CD	0	WT	-733.57684	C2	WT	brca
TCGA-55-7907	0	WT	1114.44229	C2	WT	luad
TCGA-AM-5821	0	WT	656.75018	C2	WT	coad
TCGA-A7-A3J1	0	WT	1195.29876	C2	WT	brca
TCGA-B0-4849	0	WT	1063.42385	C2	WT	kirc
TCGA-IA-A40U	0	WT	418.62783	C2	WT	kirp
TCGA-HT-8111	0	WT	58.40067	C2	WT	lgg
TCGA-EB-A5UN	0	WT	-46.75856	C2	WT	skcm
TCGA-RC-A6M3	0	WT	-287.05789	C2	WT	lihc
TCGA-BJ-A191	0	WT	-537.96089	C2	WT	thca
TCGA-06-0749	0	WT	713.49911	C2	WT	gbm
TCGA-05-5715	0	WT	944.86755	C2	WT	luad
TCGA-C8-A26Z	0	WT	-845.35676	C2	WT	brca
TCGA-D8-A1XU	0	WT	21.54044	C2	WT	brca
TCGA-B8-5163	0	WT	2120.71209	C2	WT	kirc
TCGA-E2-A14T	0	WT	-191.12964	C2	WT	brca
TCGA-MY-A5BF	0	WT	847.98559	C2	WT	cesc
TCGA-WB-A80Y	0	WT	-1046.38777	C2	WT	pcpg
TCGA-HC-8213	0	WT	-1392.57881	C2	WT	prad
TCGA-WB-A81V	0	WT	-867.82165	C2	WT	pcpg
TCGA-E2-A159	0	WT	1263.80270	C2	WT	brca
TCGA-E2-A155	0	WT	-1014.67614	C2	WT	brca
TCGA-HT-7611	0	WT	-256.44424	C2	WT	lgg
TCGA-A2-A0YT	0	WT	-375.66933	C2	WT	brca
TCGA-MK-A4N7	0	WT	-757.67869	C2	WT	thca
TCGA-FE-A3PB	0	WT	703.38717	C2	WT	thca
TCGA-HC-7738	0	WT	-1019.52335	C2	WT	prad
TCGA-FC-A66V	0	WT	-658.66781	C2	WT	prad
TCGA-EJ-7789	0	WT	-462.18529	C2	WT	prad
TCGA-E2-A1AZ	0	WT	927.04639	C2	WT	brca
TCGA-A6-6653	0	WT	14.68579	C2	WT	coad
TCGA-AC-A2FB	0	WT	1925.47095	C2	WT	brca
TCGA-CV-6441	0	WT	-517.00218	C2	WT	hnsc
TCGA-CL-5917	0	WT	-942.64118	C2	WT	read
TCGA-ET-A3BO	0	WT	734.26601	C2	WT	thca
TCGA-BI-A20A	0	WT	997.66234	C2	WT	cesc
TCGA-55-7994	0	WT	1675.55564	C2	WT	luad
TCGA-A7-A13H	0	WT	1037.45567	C2	WT	brca
TCGA-DD-A4NP	0	WT	-298.00566	C2	WT	lihc
TCGA-KM-8639	0	WT	-533.32448	C2	WT	kich
TCGA-67-4679	229	Rest	1172.87369	C2	Gene	luad
TCGA-HC-8256	0	WT	-1114.03137	C2	WT	prad
TCGA-G4-6322	0	WT	-381.98474	C2	WT	coad
TCGA-ER-A3EV	0	WT	123.48244	C2	WT	skcm
TCGA-F2-6879	0	WT	125.32327	C2	WT	paad
TCGA-D8-A13Z	0	WT	592.05424	C2	WT	brca
TCGA-EE-A2MD	0	WT	98.20873	C2	WT	skcm
TCGA-FE-A231	0	WT	-45.27223	C2	WT	thca
TCGA-E8-A436	0	WT	531.96925	C2	WT	thca
TCGA-A6-5665	0	WT	-252.31356	C2	WT	coad
TCGA-CV-7261	0	WT	-543.02568	C2	WT	hnsc
TCGA-A8-A08Z	0	WT	712.06330	C2	WT	brca
TCGA-C5-A2LV	0	WT	799.58624	C2	WT	cesc
TCGA-P5-A5EX	0	WT	690.32487	C2	WT	lgg
TCGA-G9-6361	0	WT	-1091.05701	C2	WT	prad
TCGA-WB-A81H	0	WT	-188.42784	C2	WT	pcpg
TCGA-EE-A3J8	0	WT	-1288.70288	C2	WT	skcm
TCGA-D8-A1XB	0	WT	-563.94749	C2	WT	brca
TCGA-C8-A1HE	0	WT	-240.64386	C2	WT	brca
TCGA-FY-A2QD	0	WT	-1532.23063	C2	WT	thca
TCGA-46-3769	0	WT	1195.48450	C2	WT	lusc
TCGA-EL-A3GR	0	WT	-76.35659	C2	WT	thca
TCGA-FY-A3W9	0	WT	-1118.57141	C2	WT	thca
TCGA-BP-4351	0	WT	579.85700	C2	WT	kirc
TCGA-EL-A3GW	0	WT	-1001.27523	C2	WT	thca
TCGA-F2-7276	0	WT	1355.30768	C2	WT	paad
TCGA-BH-A0B4	0	WT	209.56881	C2	WT	brca
TCGA-EK-A3GN	0	WT	-863.63570	C2	WT	cesc
TCGA-CS-6669	0	WT	-1808.82958	C2	WT	lgg
TCGA-BB-7864	0	WT	-1188.85427	C2	WT	hnsc
TCGA-76-4929	0	WT	-244.22242	C2	WT	gbm
TCGA-HC-8264	0	WT	-665.72108	C2	WT	prad
TCGA-EE-A3JA	0	WT	878.80658	C2	WT	skcm
TCGA-32-1980	0	WT	888.06049	C2	WT	gbm
TCGA-B8-4621	0	WT	813.93423	C2	WT	kirc
TCGA-A3-3376	0	WT	1221.23235	C2	WT	kirc
TCGA-DK-A1A3	0	WT	121.81316	C2	WT	blca
TCGA-CF-A3MG	0	WT	-953.30253	C2	WT	blca
TCGA-B6-A3ZX	0	WT	2098.30390	C2	WT	brca
TCGA-06-0141	243	Rest	1466.92898	C2	Gene	gbm
TCGA-BT-A20R	0	WT	18.40566	C2	WT	blca
TCGA-06-5415	0	WT	-604.19269	C2	WT	gbm
TCGA-DD-A73D	0	WT	-962.42446	C2	WT	lihc
TCGA-E9-A22A	0	WT	1030.93797	C2	WT	brca
TCGA-EK-A2PM	0	WT	-1485.69698	C2	WT	cesc
TCGA-EL-A3GQ	0	WT	-165.03701	C2	WT	thca
TCGA-P8-A6RX	0	WT	-392.49576	C2	WT	pcpg
TCGA-KL-8326	0	WT	-1090.13119	C2	WT	kich
TCGA-E2-A1BC	0	WT	-669.15329	C2	WT	brca
TCGA-BH-A0EE	0	WT	148.99794	C2	WT	brca
TCGA-CR-7402	0	WT	126.17067	C2	WT	hnsc
TCGA-BP-4790	0	WT	1587.64032	C2	WT	kirc
TCGA-GN-A262	0	WT	-1331.65216	C2	WT	skcm
TCGA-D9-A148	0	WT	236.99700	C2	WT	skcm
TCGA-A3-3346	0	WT	1548.12213	C2	WT	kirc
TCGA-FK-A3SG	0	WT	-331.65062	C2	WT	thca
TCGA-55-A492	0	WT	173.42544	C2	WT	luad
TCGA-DU-8165	0	WT	198.43888	C2	WT	lgg
TCGA-D8-A1JG	0	WT	805.20943	C2	WT	brca
TCGA-BH-A18J	0	WT	-110.56442	C2	WT	brca
TCGA-LQ-A4E4	0	WT	-942.13756	C2	WT	brca
TCGA-55-6978	0	WT	2104.05590	C2	WT	luad
TCGA-FC-A4JI	0	WT	-947.54402	C2	WT	prad
TCGA-E2-A1LH	0	WT	-200.76647	C2	WT	brca
